Array name	Sample name	Batch
5500024030700072107994.C12	5500024030700072107994.C12	647
5500024030700072107994.D01	5500024030700072107994.D01	646
5500024030700072107994.D02	5500024030700072107994.D02	646
5500024030700072107994.D03	5500024030700072107994.D03	646
5500024030700072107994.D05	5500024030700072107994.D05	646
5500024030700072107994.D06	5500024030700072107994.D06	646
5500024030700072107994.D07	5500024030700072107994.D07	647
5500024030700072107994.D08	5500024030700072107994.D08	647
5500024030700072107994.D09	5500024030700072107994.D09	647
5500024030700072107994.D11	5500024030700072107994.D11	647
5500024030700072107994.D12	5500024030700072107994.D12	647
5500024030700072107994.F01	5500024030700072107994.F01	646
5500024030700072107994.F02	5500024030700072107994.F02	646
5500024030700072107994.F03	5500024030700072107994.F03	646
5500024030700072107994.F05	5500024030700072107994.F05	646
5500024030700072107994.F06	5500024030700072107994.F06	646
5500024030700072107994.F07	5500024030700072107994.F07	647
5500024030700072107994.F09	5500024030700072107994.F09	647
5500024030700072107994.F10	5500024030700072107994.F10	647
5500024030700072107994.F11	5500024030700072107994.F11	647
5500024030700072107994.F12	5500024030700072107994.F12	647
5500024030700072107994.G01	5500024030700072107994.G01	646
5500024030700072107994.G03	5500024030700072107994.G03	646
5500024030700072107994.G04	5500024030700072107994.G04	646
5500024030700072107994.G05	5500024030700072107994.G05	646
5500024030700072107994.G06	5500024030700072107994.G06	646
5500024030700072107994.G07	5500024030700072107994.G07	647
5500024030700072107994.G09	5500024030700072107994.G09	647
5500024030700072107994.G10	5500024030700072107994.G10	647
5500024030700072107994.G11	5500024030700072107994.G11	647
5500024030700072107994.G12	5500024030700072107994.G12	647
5500024030700072107994.H02	5500024030700072107994.H02	646
5500024030700072107994.H03	5500024030700072107994.H03	646
5500024030700072107994.H04	5500024030700072107994.H04	646
5500024030700072107994.H05	5500024030700072107994.H05	646
5500024030700072107994.H06	5500024030700072107994.H06	646
5500024030700072107994.H08	5500024030700072107994.H08	647
5500024030700072107994.H09	5500024030700072107994.H09	647
5500024030700072107994.H10	5500024030700072107994.H10	647
5500024030700072107994.H11	5500024030700072107994.H11	647
5500024030760072207028.A01	5500024030760072207028.A01	658
5500024030760072207028.A02	5500024030760072207028.A02	658
5500024030760072207028.A03	5500024030760072207028.A03	658
5500024030760072207028.A04	5500024030760072207028.A04	658
5500024030760072207028.A05	5500024030760072207028.A05	658
5500024030760072207028.A07	5500024030760072207028.A07	659
5500024030760072207028.A08	5500024030760072207028.A08	659
5500024030760072207028.A09	5500024030760072207028.A09	659
5500024030760072207028.A10	5500024030760072207028.A10	659
5500024030760072207028.A11	5500024030760072207028.A11	659
5500024030760072207028.B01	5500024030760072207028.B01	658
5500024030760072207028.B02	5500024030760072207028.B02	658
5500024030760072207028.B03	5500024030760072207028.B03	658
5500024030760072207028.B04	5500024030760072207028.B04	658
5500024030760072207028.B06	5500024030760072207028.B06	658
5500024030760072207028.B07	5500024030760072207028.B07	659
5500024030760072207028.B08	5500024030760072207028.B08	659
5500024030760072207028.B09	5500024030760072207028.B09	659
5500024030760072207028.B10	5500024030760072207028.B10	659
5500024030760072207028.B12	5500024030760072207028.B12	659
5500024030760072207028.C01	5500024030760072207028.C01	658
5500024030760072207028.C03	5500024030760072207028.C03	658
5500024030760072207028.C04	5500024030760072207028.C04	658
5500024030760072207028.C05	5500024030760072207028.C05	658
5500024030760072207028.C06	5500024030760072207028.C06	658
5500024030760072207028.C07	5500024030760072207028.C07	659
5500024030760072207028.C08	5500024030760072207028.C08	659
5500024030760072207028.C09	5500024030760072207028.C09	659
5500024030760072207028.C10	5500024030760072207028.C10	659
5500024030760072207028.C11	5500024030760072207028.C11	659
5500024030760072207028.C12	5500024030760072207028.C12	659
5500024030760072207028.D01	5500024030760072207028.D01	658
5500024030760072207028.D02	5500024030760072207028.D02	658
5500024030760072207028.D03	5500024030760072207028.D03	658
5500024030760072207028.D05	5500024030760072207028.D05	658
5500024030760072207028.D06	5500024030760072207028.D06	658
5500024030760072207028.D07	5500024030760072207028.D07	659
5500024030760072207028.D08	5500024030760072207028.D08	659
5500024030760072207028.D09	5500024030760072207028.D09	659
5500024030760072207028.D11	5500024030760072207028.D11	659
5500024030760072207028.D12	5500024030760072207028.D12	659
5500024030760072207028.F01	5500024030760072207028.F01	658
5500024030760072207028.F02	5500024030760072207028.F02	658
5500024030760072207028.F03	5500024030760072207028.F03	658
5500024030760072207028.F04	5500024030760072207028.F04	658
5500024030760072207028.F05	5500024030760072207028.F05	658
5500024030760072207028.F06	5500024030760072207028.F06	658
5500024030760072207028.F07	5500024030760072207028.F07	659
5500024030760072207028.F08	5500024030760072207028.F08	659
5500024030760072207028.F09	5500024030760072207028.F09	659
5500024030760072207028.F10	5500024030760072207028.F10	659
5500024030760072207028.F11	5500024030760072207028.F11	659
5500024030760072207028.F12	5500024030760072207028.F12	659
5500024030760072207028.G01	5500024030760072207028.G01	658
5500024030760072207028.G03	5500024030760072207028.G03	658
5500024030760072207028.G04	5500024030760072207028.G04	658
5500024030760072207028.G05	5500024030760072207028.G05	658
5500024030760072207028.G06	5500024030760072207028.G06	658
5500024030760072207028.G07	5500024030760072207028.G07	659
5500024030760072207028.G09	5500024030760072207028.G09	659
5500024030760072207028.G10	5500024030760072207028.G10	659
5500024030760072207028.G11	5500024030760072207028.G11	659
5500024030760072207028.G12	5500024030760072207028.G12	659
5500024030760072207028.H02	5500024030760072207028.H02	658
5500024030760072207028.H03	5500024030760072207028.H03	658
5500024030760072207028.H04	5500024030760072207028.H04	658
5500024030760072207028.H05	5500024030760072207028.H05	658
5500024030760072207028.H06	5500024030760072207028.H06	658
5500024030760072207028.H08	5500024030760072207028.H08	659
5500024030760072207028.H09	5500024030760072207028.H09	659
5500024030760072207028.H10	5500024030760072207028.H10	659
5500024030760072207028.H11	5500024030760072207028.H11	659
5500024030760072207028.H12	5500024030760072207028.H12	659
5500024030760072207033.A01	5500024030760072207033.A01	664
5500024030760072207033.A02	5500024030760072207033.A02	664
5500024030760072207033.A03	5500024030760072207033.A03	664
5500024030760072207033.A04	5500024030760072207033.A04	664
5500024030760072207033.A05	5500024030760072207033.A05	664
5500024030760072207033.A07	5500024030760072207033.A07	665
5500024030760072207033.A08	5500024030760072207033.A08	665
5500024030760072207033.A09	5500024030760072207033.A09	665
5500024030760072207033.A11	5500024030760072207033.A11	665
5500024030760072207033.B01	5500024030760072207033.B01	664
5500024030760072207033.B02	5500024030760072207033.B02	664
5500024030760072207033.B03	5500024030760072207033.B03	664
5500024030760072207033.B04	5500024030760072207033.B04	664
5500024030760072207033.B06	5500024030760072207033.B06	664
5500024030760072207033.B07	5500024030760072207033.B07	665
5500024030760072207033.B08	5500024030760072207033.B08	665
5500024030760072207033.B09	5500024030760072207033.B09	665
5500024030760072207033.B10	5500024030760072207033.B10	665
5500024030760072207033.B12	5500024030760072207033.B12	665
5500024030760072207033.C01	5500024030760072207033.C01	664
5500024030760072207033.C02	5500024030760072207033.C02	664
5500024030760072207033.C03	5500024030760072207033.C03	664
5500024030760072207033.C04	5500024030760072207033.C04	664
5500024030760072207033.C05	5500024030760072207033.C05	664
5500024030760072207033.C06	5500024030760072207033.C06	664
5500024030760072207033.C07	5500024030760072207033.C07	665
5500024030760072207033.C08	5500024030760072207033.C08	665
5500024030760072207033.C10	5500024030760072207033.C10	665
5500024030760072207033.C11	5500024030760072207033.C11	665
5500024030760072207033.C12	5500024030760072207033.C12	665
5500024030760072207033.D01	5500024030760072207033.D01	664
5500024030760072207033.D02	5500024030760072207033.D02	664
5500024030760072207033.D03	5500024030760072207033.D03	664
5500024030760072207033.D06	5500024030760072207033.D06	664
5500024030760072207033.D07	5500024030760072207033.D07	665
5500024030760072207033.D08	5500024030760072207033.D08	665
5500024030760072207033.D11	5500024030760072207033.D11	665
5500024030760072207033.D12	5500024030760072207033.D12	665
5500024030760072207033.F01	5500024030760072207033.F01	664
5500024030760072207033.F02	5500024030760072207033.F02	664
5500024030760072207033.F03	5500024030760072207033.F03	664
5500024030760072207033.F04	5500024030760072207033.F04	664
5500024030760072207033.F05	5500024030760072207033.F05	664
5500024030760072207033.F06	5500024030760072207033.F06	664
5500024030760072207033.F07	5500024030760072207033.F07	665
5500024030760072207033.F08	5500024030760072207033.F08	665
5500024030760072207033.F09	5500024030760072207033.F09	665
5500024030760072207033.F10	5500024030760072207033.F10	665
5500024030760072207033.F11	5500024030760072207033.F11	665
5500024030760072207033.F12	5500024030760072207033.F12	665
5500024030760072207033.G01	5500024030760072207033.G01	664
5500024030760072207033.G03	5500024030760072207033.G03	664
5500024030760072207033.G04	5500024030760072207033.G04	664
5500024030760072207033.G05	5500024030760072207033.G05	664
5500024030760072207033.G06	5500024030760072207033.G06	664
5500024030760072207033.G07	5500024030760072207033.G07	665
5500024030760072207033.G09	5500024030760072207033.G09	665
5500024030760072207033.G10	5500024030760072207033.G10	665
5500024030760072207033.G11	5500024030760072207033.G11	665
5500024030760072207033.G12	5500024030760072207033.G12	665
5500024030760072207033.H02	5500024030760072207033.H02	664
5500024030760072207033.H03	5500024030760072207033.H03	664
5500024030760072207033.H04	5500024030760072207033.H04	664
5500024030760072207033.H05	5500024030760072207033.H05	664
5500024030760072207033.H06	5500024030760072207033.H06	664
5500024030760072207033.H08	5500024030760072207033.H08	665
5500024030760072207033.H09	5500024030760072207033.H09	665
5500024030760072207033.H10	5500024030760072207033.H10	665
5500024030760072207033.H11	5500024030760072207033.H11	665
5500024030760072207033.H12	5500024030760072207033.H12	665
5500024028849050407169.A01	5500024028849050407169.A01	670
5500024028849050407169.A02	5500024028849050407169.A02	670
5500024028849050407169.A03	5500024028849050407169.A03	670
5500024028849050407169.A04	5500024028849050407169.A04	670
5500024028849050407169.A05	5500024028849050407169.A05	670
5500024028849050407169.A07	5500024028849050407169.A07	671
5500024028849050407169.A08	5500024028849050407169.A08	671
5500024028849050407169.A09	5500024028849050407169.A09	671
5500024028849050407169.A10	5500024028849050407169.A10	671
5500024028849050407169.A11	5500024028849050407169.A11	671
5500024028849050407169.B01	5500024028849050407169.B01	670
5500024028849050407169.B02	5500024028849050407169.B02	670
5500024028849050407169.B04	5500024028849050407169.B04	670
5500024028849050407169.B07	5500024028849050407169.B07	671
5500024028849050407169.B08	5500024028849050407169.B08	671
5500024028849050407169.B09	5500024028849050407169.B09	671
5500024028849050407169.B10	5500024028849050407169.B10	671
5500024028849050407169.B12	5500024028849050407169.B12	671
5500024028849050407169.C07	5500024028849050407169.C07	671
5500024028849050407169.C08	5500024028849050407169.C08	671
5500024028849050407169.C09	5500024028849050407169.C09	671
5500024028849050407169.C10	5500024028849050407169.C10	671
5500024028849050407169.C11	5500024028849050407169.C11	671
5500024028849050407169.C12	5500024028849050407169.C12	671
5500024028849050407169.D07	5500024028849050407169.D07	671
5500024028849050407169.D08	5500024028849050407169.D08	671
5500024028849050407169.D09	5500024028849050407169.D09	671
5500024028849050407169.D11	5500024028849050407169.D11	671
5500024028849050407169.D12	5500024028849050407169.D12	671
5500024028849050407169.F07	5500024028849050407169.F07	671
5500024028849050407169.F08	5500024028849050407169.F08	671
5500024028849050407169.F09	5500024028849050407169.F09	671
5500024028849050407169.F10	5500024028849050407169.F10	671
5500024028849050407169.F11	5500024028849050407169.F11	671
5500024028849050407169.F12	5500024028849050407169.F12	671
5500024028849050407169.G07	5500024028849050407169.G07	671
5500024028849050407169.G09	5500024028849050407169.G09	671
5500024028849050407169.G10	5500024028849050407169.G10	671
5500024028849050407169.G11	5500024028849050407169.G11	671
5500024028849050407169.G12	5500024028849050407169.G12	671
5500024028849050407169.H08	5500024028849050407169.H08	671
5500024028849050407169.H09	5500024028849050407169.H09	671
5500024028849050407169.H10	5500024028849050407169.H10	671
5500024028849050407169.H11	5500024028849050407169.H11	671
5500024028849050407169.H12	5500024028849050407169.H12	671
5500024028849050407172.A01	5500024028849050407172.A01	677
5500024028849050407172.A02	5500024028849050407172.A02	677
5500024028849050407172.A03	5500024028849050407172.A03	677
5500024028849050407172.A04	5500024028849050407172.A04	677
5500024028849050407172.A05	5500024028849050407172.A05	677
5500024028849050407172.A07	5500024028849050407172.A07	678
5500024028849050407172.A08	5500024028849050407172.A08	678
5500024028849050407172.A09	5500024028849050407172.A09	678
5500024028849050407172.A10	5500024028849050407172.A10	678
5500024028849050407172.A11	5500024028849050407172.A11	678
5500024028849050407172.B01	5500024028849050407172.B01	677
